3192,1087,7,1,80.00
3193,1087,12,3,400.00
3194,1088,13,3,12000.00
3195,1088,12,1,400.00
3196,1088,5,3,1200.00
3197,1089,19,2,10000.00
3198,1090,14,1,2500.00
3199,1090,20,1,750.00
3200,1091,18,2,20.00
3201,1091,8,3,600.00
3202,1092,20,1,750.00
3203,1092,9,2,6000.00
3204,1093,18,3,20.00
3205,1093,4,1,15.00
3206,1093,10,2,300.00
3207,1094,17,1,11000.00
3208,1094,9,1,6000.00
3209,1095,5,2,1200.00
3210,1096,14,2,2500.00
3211,1097,13,1,12000.00
3212,1097,4,3,15.00
3213,1097,20,3,750.00
3214,1097,9,1,6000.00
3215,1098,1,1,25.00
3216,1098,3,2,18000.00
3217,1099,7,2,80.00
3218,1100,11,1,800.00
3219,1101,19,1,10000.00
3220,1101,1,3,25.00
3221,1102,5,3,1200.00
3222,1102,19,1,10000.00
3223,1102,13,3,12000.00
3224,1103,3,2,18000.00
3225,1104,16,3,9000.00
3226,1105,17,2,11000.00
3227,1105,11,1,800.00
3228,1105,16,1,9000.00
3229,1106,12,1,400.00
3230,1106,2,2,450.00
3231,1107,9,3,6000.00
3232,1107,6,2,300.00
3233,1107,8,3,600.00
3234,1107,7,3,80.00
3235,1108,20,3,750.00
3236,1108,15,3,900.00
3237,1108,5,3,1200.00
3238,1109,12,2,400.00
3239,1109,14,1,2500.00
3240,1109,9,3,6000.00
3241,1109,20,2,750.00
3242,1110,10,3,300.00
3243,1110,1,1,25.00
3244,1111,19,3,10000.00
3245,1111,4,1,15.00
3246,1111,12,1,400.00
3247,1112,2,2,450.00
3248,1112,5,1,1200.00
3249,1112,10,3,300.00
3250,1113,16,3,9000.00
3251,1113,15,1,900.00
3252,1113,14,3,2500.00
3253,1113,4,1,15.00
3254,1114,7,3,80.00
3255,1114,17,3,11000.00
3256,1114,16,1,9000.00
3257,1115,7,1,80.00
3258,1116,12,1,400.00
3259,1116,13,2,12000.00
3260,1116,19,2,10000.00
3261,1116,4,3,15.00
3262,1117,19,2,10000.00
3263,1117,4,3,15.00
3264,1117,12,1,400.00
3265,1118,6,2,300.00
3266,1118,5,1,1200.00
3267,1118,11,2,800.00
3268,1118,12,1,400.00
3269,1119,3,1,18000.00
3270,1119,9,2,6000.00
3271,1120,12,1,400.00
3272,1120,8,3,600.00
3273,1120,18,3,20.00
3274,1120,7,2,80.00
3275,1121,13,1,12000.00
3276,1121,8,1,600.00
3277,1122,13,2,12000.00
3278,1122,16,2,9000.00
3279,1122,10,3,300.00
3280,1123,2,1,450.00
3281,1124,10,3,300.00
3282,1124,3,2,18000.00
3283,1125,4,2,15.00
3284,1125,3,2,18000.00
3285,1125,18,2,20.00
3286,1125,17,3,11000.00
3287,1126,6,2,300.00
3288,1127,20,3,750.00
3289,1128,12,1,400.00
3290,1128,11,3,800.00
3291,1128,18,3,20.00
3292,1129,11,1,800.00
3293,1129,18,1,20.00
3294,1129,6,2,300.00
3295,1129,2,3,450.00
3296,1130,7,3,80.00
3297,1131,8,1,600.00
3298,1132,7,1,80.00
3299,1132,15,1,900.00
3300,1133,6,3,300.00
3301,1133,17,3,11000.00
3302,1133,3,3,18000.00
3303,1134,9,3,6000.00
3304,1134,5,1,1200.00
3305,1135,6,2,300.00
3306,1136,10,3,300.00
3307,1136,11,1,800.00
3308,1136,18,2,20.00
3309,1136,14,3,2500.00
3310,1137,16,2,9000.00
3311,1138,5,2,1200.00
3312,1139,15,3,900.00
3313,1140,5,1,1200.00
3314,1140,6,2,300.00
3315,1140,19,2,10000.00
3316,1140,12,2,400.00
3317,1141,18,2,20.00
3318,1142,11,3,800.00
3319,1142,10,1,300.00
3320,1142,3,1,18000.00
3321,1143,15,2,900.00
3322,1143,5,3,1200.00
3323,1143,9,2,6000.00
3324,1143,10,2,300.00
3325,1144,9,2,6000.00
3326,1144,6,3,300.00
3327,1145,17,3,11000.00
3328,1145,9,2,6000.00
3329,1146,16,2,9000.00
3330,1146,20,1,750.00
3331,1147,16,1,9000.00
3332,1148,20,2,750.00
3333,1148,18,1,20.00
3334,1148,1,3,25.00
3335,1149,2,3,450.00
3336,1150,1,3,25.00
3337,1150,5,1,1200.00
3338,1150,9,2,6000.00
3339,1151,14,2,2500.00
3340,1151,13,2,12000.00
3341,1151,8,1,600.00
3342,1152,20,1,750.00
3343,1153,4,3,15.00
3344,1154,6,1,300.00
3345,1154,17,3,11000.00
3346,1154,19,2,10000.00
3347,1154,13,3,12000.00
3348,1155,8,1,600.00
3349,1156,12,3,400.00
3350,1157,3,2,18000.00
3351,1158,13,2,12000.00
3352,1159,13,3,12000.00
3353,1159,1,2,25.00
3354,1159,2,3,450.00
3355,1160,14,3,2500.00
3356,1161,15,3,900.00
3357,1161,11,1,800.00
3358,1161,9,1,6000.00
3359,1162,8,3,600.00
3360,1162,13,1,12000.00
3361,1162,3,1,18000.00
3362,1162,11,2,800.00
3363,1163,2,1,450.00
3364,1163,4,1,15.00
3365,1163,6,2,300.00
3366,1164,17,3,11000.00
3367,1164,15,1,900.00
3368,1165,16,2,9000.00
3369,1166,1,1,25.00
3370,1166,5,3,1200.00
3371,1167,13,1,12000.00
3372,1167,7,3,80.00
3373,1167,5,3,1200.00
3374,1167,4,3,15.00
3375,1168,14,2,2500.00
3376,1168,20,2,750.00
3377,1168,11,2,800.00
3378,1169,5,2,1200.00
3379,1169,6,1,300.00
3380,1169,1,1,25.00
3381,1170,9,2,6000.00
3382,1170,10,2,300.00
3383,1170,19,3,10000.00
3384,1171,7,3,80.00
3385,1171,4,3,15.00
3386,1172,6,2,300.00
3387,1172,15,1,900.00
3388,1172,5,3,1200.00
3389,1173,10,3,300.00
3390,1173,7,1,80.00
3391,1174,6,3,300.00
3392,1174,2,1,450.00
3393,1174,5,3,1200.00
3394,1175,10,2,300.00
3395,1176,19,3,10000.00
3396,1176,17,1,11000.00
3397,1176,14,2,2500.00
3398,1177,17,1,11000.00
3399,1178,10,3,300.00
3400,1178,12,3,400.00
3401,1179,9,2,6000.00
3402,1179,4,3,15.00
3403,1180,8,1,600.00
3404,1180,9,1,6000.00
3405,1180,4,3,15.00
3406,1181,18,2,20.00
3407,1181,12,3,400.00
3408,1181,4,2,15.00
3409,1182,12,1,400.00
3410,1183,16,1,9000.00
3411,1183,6,1,300.00
3412,1184,2,3,450.00
3413,1184,4,2,15.00
3414,1184,3,1,18000.00
3415,1185,12,3,400.00
3416,1185,15,3,900.00
3417,1185,10,3,300.00
3418,1186,20,1,750.00
3419,1186,15,1,900.00
3420,1186,11,3,800.00
3421,1187,7,2,80.00
3422,1188,14,1,2500.00
3423,1188,5,1,1200.00
3424,1189,20,3,750.00
3425,1189,1,1,25.00
3426,1190,4,1,15.00
3427,1190,3,3,18000.00
3428,1191,12,2,400.00
3429,1191,14,2,2500.00
3430,1191,1,3,25.00
3431,1191,17,3,11000.00
3432,1192,8,2,600.00
3433,1192,13,2,12000.00
3434,1192,14,3,2500.00
3435,1192,20,3,750.00
3436,1193,16,3,9000.00
3437,1193,3,3,18000.00
3438,1193,4,1,15.00
3439,1193,8,2,600.00
3440,1194,16,1,9000.00
3441,1194,1,1,25.00
3442,1195,6,3,300.00
3443,1196,20,1,750.00
3444,1196,14,3,2500.00
3445,1196,19,2,10000.00
3446,1197,6,3,300.00
3447,1198,14,1,2500.00
3448,1198,11,2,800.00
3449,1198,9,3,6000.00
3450,1199,20,1,750.00
3451,1199,6,2,300.00
3452,1199,2,2,450.00
3453,1199,3,2,18000.00
3454,1200,14,3,2500.00
3455,1200,20,2,750.00
3456,1200,17,2,11000.00
3457,1200,16,2,9000.00
3458,1201,4,3,15.00
3459,1202,20,3,750.00
3460,1202,13,2,12000.00
3461,1202,2,1,450.00
3462,1203,15,3,900.00
3463,1203,3,1,18000.00
3464,1204,3,3,18000.00
3465,1204,13,3,12000.00
3466,1204,19,2,10000.00
3467,1204,4,3,15.00
3468,1205,18,2,20.00
3469,1205,3,2,18000.00
3470,1206,19,2,10000.00
3471,1207,7,3,80.00
3472,1207,2,3,450.00
3473,1207,14,3,2500.00
3474,1207,11,3,800.00
3475,1208,16,3,9000.00
3476,1208,2,3,450.00
3477,1208,3,1,18000.00
3478,1208,20,3,750.00
3479,1209,6,2,300.00
3480,1209,4,1,15.00
3481,1210,3,1,18000.00
3482,1210,12,3,400.00
3483,1211,8,3,600.00
3484,1211,16,2,9000.00
3485,1211,18,3,20.00
3486,1212,15,1,900.00
3487,1212,12,3,400.00
3488,1212,13,2,12000.00
3489,1213,18,1,20.00
3490,1213,10,1,300.00
3491,1213,13,2,12000.00
3492,1213,12,2,400.00
3493,1214,10,1,300.00
3494,1215,12,2,400.00
3495,1215,10,1,300.00
3496,1215,3,1,18000.00
3497,1215,11,3,800.00
3498,1216,7,2,80.00
3499,1217,10,3,300.00
3500,1217,18,2,20.00
3501,1217,9,3,6000.00
3502,1217,17,2,11000.00
3503,1218,9,1,6000.00
3504,1218,7,2,80.00
3505,1218,1,1,25.00
3506,1219,7,3,80.00
3507,1219,5,1,1200.00
3508,1219,17,2,11000.00
3509,1220,7,3,80.00
3510,1220,20,1,750.00
3511,1221,8,2,600.00
3512,1221,11,1,800.00
3513,1221,5,1,1200.00
3514,1221,14,3,2500.00
3515,1222,4,1,15.00
3516,1222,3,1,18000.00
3517,1222,17,1,11000.00
3518,1222,11,3,800.00
3519,1223,10,2,300.00
3520,1223,16,3,9000.00
3521,1223,5,2,1200.00
3522,1223,1,1,25.00
3523,1224,1,3,25.00
3524,1224,5,2,1200.00
3525,1225,5,2,1200.00
3526,1225,9,3,6000.00
3527,1226,18,3,20.00
3528,1226,14,1,2500.00
3529,1226,8,3,600.00
3530,1226,11,3,800.00
3531,1227,1,2,25.00
3532,1227,20,3,750.00
3533,1227,16,1,9000.00
3534,1228,4,3,15.00
3535,1228,6,2,300.00
3536,1228,18,2,20.00
3537,1229,11,3,800.00
3538,1229,14,1,2500.00
3539,1229,7,1,80.00
3540,1229,12,3,400.00
3541,1230,4,3,15.00
3542,1230,16,3,9000.00
3543,1230,17,2,11000.00
3544,1231,17,2,11000.00
3545,1231,1,2,25.00
3546,1231,2,2,450.00
3547,1232,3,3,18000.00
3548,1232,8,2,600.00
3549,1232,9,1,6000.00
3550,1232,16,3,9000.00
3551,1233,20,1,750.00
3552,1234,20,2,750.00
3553,1234,18,3,20.00
3554,1234,1,1,25.00
3555,1234,11,1,800.00
3556,1235,5,3,1200.00
3557,1235,4,2,15.00
3558,1235,6,1,300.00
3559,1236,16,2,9000.00
3560,1236,15,2,900.00
3561,1236,11,3,800.00
3562,1237,14,3,2500.00
3563,1238,3,2,18000.00
3564,1238,16,1,9000.00
3565,1239,16,1,9000.00
3566,1239,13,1,12000.00
3567,1239,12,2,400.00
3568,1240,15,2,900.00
3569,1240,20,3,750.00
3570,1240,2,2,450.00
3571,1240,5,3,1200.00
3572,1241,11,3,800.00
3573,1241,7,3,80.00
3574,1241,20,2,750.00
3575,1241,8,2,600.00
3576,1242,19,1,10000.00
3577,1242,11,3,800.00
3578,1242,7,2,80.00
3579,1243,19,1,10000.00
3580,1243,9,3,6000.00
3581,1243,12,1,400.00
3582,1243,20,1,750.00
3583,1244,6,2,300.00
3584,1244,15,3,900.00
3585,1245,4,2,15.00
3586,1245,10,1,300.00
3587,1246,4,3,15.00
3588,1247,18,1,20.00
3589,1248,14,1,2500.00
3590,1248,2,2,450.00
3591,1249,3,1,18000.00
3592,1249,13,3,12000.00
3593,1250,14,1,2500.00
3594,1250,9,2,6000.00
3595,1250,8,3,600.00
3596,1251,1,1,25.00
3597,1252,13,2,12000.00
3598,1252,3,2,18000.00
3599,1253,17,3,11000.00
3600,1253,6,2,300.00
3601,1253,13,3,12000.00
3602,1253,7,3,80.00
3603,1254,18,2,20.00
3604,1255,5,1,1200.00
3605,1255,1,2,25.00
3606,1256,1,3,25.00
3607,1257,8,2,600.00
3608,1258,16,1,9000.00
3609,1258,3,2,18000.00
3610,1258,5,3,1200.00
3611,1259,20,1,750.00
3612,1260,13,3,12000.00
3613,1260,15,1,900.00
3614,1261,8,3,600.00
3615,1261,18,1,20.00
3616,1261,15,1,900.00
3617,1261,20,1,750.00
3618,1262,17,2,11000.00
3619,1262,4,3,15.00
3620,1263,10,3,300.00
3621,1263,4,1,15.00
3622,1264,2,1,450.00
3623,1265,10,3,300.00
3624,1265,7,2,80.00
3625,1265,14,2,2500.00
3626,1266,16,3,9000.00
3627,1267,5,3,1200.00
3628,1267,16,3,9000.00
3629,1267,6,3,300.00
3630,1268,18,2,20.00
3631,1269,10,3,300.00
3632,1269,7,3,80.00
3633,1269,20,3,750.00
3634,1269,3,1,18000.00
3635,1270,20,3,750.00
3636,1270,16,2,9000.00
3637,1271,15,2,900.00
3638,1271,14,1,2500.00
3639,1272,11,1,800.00
3640,1272,2,3,450.00
3641,1272,18,2,20.00
3642,1273,13,3,12000.00
3643,1273,18,2,20.00
3644,1273,9,2,6000.00
3645,1273,1,2,25.00
3646,1274,12,1,400.00
3647,1274,11,1,800.00
3648,1274,10,1,300.00
3649,1275,9,1,6000.00
3650,1275,2,2,450.00
3651,1276,11,2,800.00
3652,1277,12,2,400.00
3653,1277,13,3,12000.00
3654,1277,1,3,25.00
3655,1277,17,3,11000.00
3656,1278,12,2,400.00
3657,1278,5,2,1200.00
3658,1278,20,2,750.00
3659,1278,14,1,2500.00
3660,1279,1,1,25.00
3661,1279,17,3,11000.00
3662,1279,13,1,12000.00
3663,1279,10,3,300.00
3664,1280,14,2,2500.00
3665,1280,6,2,300.00
3666,1280,7,3,80.00
3667,1281,7,2,80.00
3668,1282,10,3,300.00
3669,1282,7,3,80.00
3670,1283,2,3,450.00
3671,1284,15,2,900.00
3672,1285,18,1,20.00
3673,1286,2,3,450.00
3674,1286,9,1,6000.00
3675,1286,14,1,2500.00
3676,1287,15,3,900.00
3677,1287,13,2,12000.00
3678,1287,8,3,600.00
3679,1288,20,3,750.00
3680,1288,7,2,80.00
3681,1288,11,2,800.00
3682,1288,8,1,600.00
3683,1289,14,2,2500.00
3684,1289,10,3,300.00
3685,1289,4,1,15.00
3686,1290,9,1,6000.00
3687,1290,16,1,9000.00
3688,1291,3,1,18000.00
3689,1291,2,3,450.00
3690,1291,12,1,400.00
3691,1292,17,1,11000.00
3692,1293,16,1,9000.00
3693,1293,17,3,11000.00
3694,1293,1,1,25.00
3695,1293,13,1,12000.00
3696,1294,4,1,15.00
3697,1294,14,1,2500.00
3698,1295,12,3,400.00
3699,1295,6,1,300.00
3700,1295,11,1,800.00
3701,1295,3,1,18000.00
3702,1296,6,3,300.00
3703,1296,17,2,11000.00
3704,1297,8,2,600.00
3705,1298,7,1,80.00
3706,1298,20,2,750.00
3707,1299,7,3,80.00
3708,1299,5,1,1200.00
3709,1299,20,1,750.00
3710,1299,8,1,600.00
3711,1300,8,3,600.00
3712,1300,9,3,6000.00
3713,1301,15,1,900.00
3714,1301,4,1,15.00
3715,1301,7,1,80.00
3716,1302,3,3,18000.00
3717,1303,17,2,11000.00
3718,1303,12,3,400.00
3719,1304,12,1,400.00
3720,1304,7,2,80.00
3721,1305,3,2,18000.00
3722,1305,5,3,1200.00
3723,1305,7,1,80.00
3724,1305,8,2,600.00
3725,1306,5,1,1200.00
3726,1306,8,1,600.00
3727,1307,7,2,80.00
3728,1307,17,2,11000.00
3729,1308,15,2,900.00
3730,1309,10,3,300.00
3731,1309,17,3,11000.00
3732,1309,20,2,750.00
3733,1309,4,1,15.00
3734,1310,10,3,300.00
3735,1311,15,3,900.00
3736,1312,13,3,12000.00
3737,1312,20,3,750.00
3738,1313,15,1,900.00
3739,1313,6,2,300.00
3740,1313,1,3,25.00
3741,1314,4,1,15.00
3742,1314,17,1,11000.00
3743,1314,9,1,6000.00
3744,1314,2,3,450.00
3745,1315,19,1,10000.00
3746,1315,14,3,2500.00
3747,1316,5,3,1200.00
3748,1317,12,3,400.00
3749,1317,20,1,750.00
3750,1318,1,3,25.00
3751,1318,8,3,600.00
3752,1318,2,2,450.00
3753,1319,19,3,10000.00
3754,1319,7,2,80.00
3755,1319,8,3,600.00
3756,1320,17,1,11000.00
3757,1320,3,3,18000.00
3758,1320,2,1,450.00
3759,1320,9,1,6000.00
3760,1321,12,3,400.00
3761,1321,15,1,900.00
3762,1321,16,1,9000.00
3763,1321,9,1,6000.00
3764,1322,7,3,80.00
3765,1322,15,2,900.00
3766,1322,1,3,25.00
3767,1323,2,1,450.00
3768,1323,17,2,11000.00
3769,1323,4,1,15.00
3770,1323,19,1,10000.00
3771,1324,12,3,400.00
3772,1324,18,1,20.00
3773,1325,16,1,9000.00
3774,1325,3,1,18000.00
3775,1325,19,3,10000.00
3776,1326,14,2,2500.00
3777,1326,19,1,10000.00
3778,1327,1,1,25.00
3779,1328,18,1,20.00
3780,1328,6,2,300.00
3781,1328,20,2,750.00
3782,1329,14,2,2500.00
3783,1329,1,1,25.00
3784,1329,10,2,300.00
3785,1329,19,2,10000.00
3786,1330,3,2,18000.00
3787,1331,10,1,300.00
3788,1332,9,1,6000.00
3789,1332,10,3,300.00
3790,1333,15,3,900.00
3791,1334,12,3,400.00
3792,1334,8,2,600.00
3793,1334,5,3,1200.00
3794,1334,7,2,80.00
3795,1335,7,3,80.00
3796,1335,3,2,18000.00
3797,1335,15,1,900.00
3798,1335,2,3,450.00
3799,1336,12,1,400.00
3800,1336,6,2,300.00
3801,1336,1,2,25.00
3802,1336,19,3,10000.00
3803,1337,3,3,18000.00
3804,1337,1,3,25.00
3805,1338,11,2,800.00
3806,1339,7,2,80.00
3807,1339,10,3,300.00
3808,1339,5,1,1200.00
3809,1340,7,3,80.00
3810,1340,19,1,10000.00
3811,1340,2,1,450.00
3812,1340,8,2,600.00
3813,1341,20,2,750.00
3814,1341,16,3,9000.00
3815,1341,17,1,11000.00
3816,1342,17,1,11000.00
3817,1342,10,1,300.00
3818,1342,14,1,2500.00
3819,1342,9,2,6000.00
3820,1343,13,2,12000.00
3821,1343,4,3,15.00
3822,1343,8,1,600.00
3823,1344,7,2,80.00
3824,1344,6,2,300.00
3825,1344,9,2,6000.00
3826,1345,4,1,15.00
3827,1345,7,2,80.00
3828,1346,7,1,80.00
3829,1347,12,1,400.00
3830,1347,16,1,9000.00
3831,1347,15,2,900.00
3832,1348,14,3,2500.00
3833,1348,17,1,11000.00
3834,1348,20,1,750.00
3835,1349,10,3,300.00
3836,1350,1,1,25.00
3837,1350,3,1,18000.00
3838,1350,11,2,800.00
3839,1350,19,1,10000.00
3840,1351,9,1,6000.00
3841,1351,16,2,9000.00
3842,1351,5,3,1200.00
3843,1352,9,2,6000.00
3844,1352,5,2,1200.00
3845,1353,3,2,18000.00
3846,1353,1,2,25.00
3847,1353,9,1,6000.00
3848,1354,18,2,20.00
3849,1354,8,2,600.00
3850,1354,16,1,9000.00
3851,1354,13,1,12000.00
3852,1355,19,1,10000.00
3853,1355,18,1,20.00
3854,1356,8,1,600.00
3855,1356,15,1,900.00
3856,1356,1,2,25.00
3857,1356,4,1,15.00
3858,1357,14,3,2500.00
3859,1358,18,2,20.00
3860,1358,15,3,900.00
3861,1358,12,1,400.00
3862,1358,3,1,18000.00
3863,1359,20,3,750.00
3864,1360,9,3,6000.00
3865,1360,6,2,300.00
3866,1360,13,3,12000.00
3867,1360,2,1,450.00
3868,1361,7,2,80.00
3869,1361,16,1,9000.00
3870,1362,12,1,400.00
3871,1362,4,1,15.00
3872,1362,13,2,12000.00
3873,1362,7,2,80.00
3874,1363,4,2,15.00
3875,1363,12,2,400.00
3876,1364,15,2,900.00
3877,1364,18,3,20.00
3878,1364,16,3,9000.00
3879,1364,17,1,11000.00
3880,1365,14,2,2500.00
3881,1365,2,3,450.00
3882,1365,16,3,9000.00
3883,1366,19,2,10000.00
3884,1367,18,2,20.00
3885,1367,2,2,450.00
3886,1367,9,2,6000.00
3887,1367,17,1,11000.00
3888,1368,2,1,450.00
3889,1368,17,3,11000.00
3890,1368,18,1,20.00
3891,1369,11,2,800.00
3892,1369,18,2,20.00
3893,1369,12,3,400.00
3894,1369,19,2,10000.00
3895,1370,4,1,15.00
3896,1370,20,2,750.00
3897,1371,15,1,900.00
3898,1371,6,2,300.00
3899,1371,2,3,450.00
3900,1371,8,3,600.00
3901,1372,3,1,18000.00
3902,1372,9,2,6000.00
3903,1372,14,3,2500.00
3904,1373,2,1,450.00
3905,1373,14,2,2500.00
3906,1373,15,3,900.00
3907,1374,14,3,2500.00
3908,1374,8,1,600.00
3909,1375,2,3,450.00
3910,1375,4,1,15.00
3911,1375,15,3,900.00
3912,1375,17,3,11000.00
3913,1376,19,2,10000.00
3914,1377,5,3,1200.00
3915,1377,8,1,600.00
3916,1377,4,3,15.00
3917,1377,12,1,400.00
3918,1378,4,1,15.00
3919,1378,6,3,300.00
3920,1378,5,3,1200.00
3921,1379,15,1,900.00
3922,1379,17,2,11000.00
3923,1379,12,1,400.00
3924,1380,9,1,6000.00
3925,1380,6,3,300.00
3926,1380,11,2,800.00
3927,1380,7,2,80.00
3928,1381,16,3,9000.00
3929,1381,4,1,15.00
3930,1382,16,2,9000.00
3931,1382,5,3,1200.00
3932,1382,20,2,750.00
3933,1383,19,2,10000.00
3934,1383,2,1,450.00
3935,1383,10,2,300.00
3936,1384,14,1,2500.00
3937,1384,3,2,18000.00
3938,1384,9,1,6000.00
3939,1385,10,2,300.00
3940,1385,3,1,18000.00
3941,1385,4,2,15.00
3942,1385,15,3,900.00
3943,1386,2,1,450.00
3944,1386,15,2,900.00
3945,1387,10,2,300.00
3946,1387,1,2,25.00
3947,1387,16,2,9000.00
3948,1388,7,1,80.00
3949,1388,13,3,12000.00
3950,1388,18,1,20.00
3951,1388,12,1,400.00
3952,1389,2,3,450.00
3953,1389,8,1,600.00
3954,1390,8,2,600.00
3955,1390,6,3,300.00
3956,1391,4,3,15.00
3957,1391,8,3,600.00
3958,1392,14,2,2500.00
3959,1393,7,2,80.00
3960,1393,4,3,15.00
3961,1393,6,1,300.00
3962,1393,12,1,400.00
3963,1394,5,2,1200.00
3964,1394,2,2,450.00
3965,1395,9,3,6000.00
3966,1395,4,1,15.00
3967,1396,4,1,15.00
3968,1396,8,3,600.00
3969,1397,20,1,750.00
3970,1397,9,2,6000.00
3971,1398,11,3,800.00
3972,1398,17,2,11000.00
3973,1399,1,2,25.00
3974,1400,12,1,400.00
3975,1401,18,3,20.00
3976,1401,8,2,600.00
3977,1401,3,1,18000.00
3978,1401,16,2,9000.00
3979,1402,14,1,2500.00
3980,1402,8,3,600.00
3981,1402,7,2,80.00
3982,1402,15,2,900.00
3983,1403,5,3,1200.00
3984,1403,1,3,25.00
3985,1403,2,1,450.00
3986,1404,2,3,450.00
3987,1405,18,1,20.00
3988,1406,10,1,300.00
3989,1406,14,2,2500.00
3990,1406,19,1,10000.00
3991,1407,6,2,300.00
3992,1407,3,1,18000.00
3993,1407,5,1,1200.00
3994,1407,7,2,80.00
3995,1408,5,3,1200.00
3996,1409,18,1,20.00
3997,1410,5,3,1200.00
3998,1410,12,3,400.00
3999,1411,13,3,12000.00
4000,1411,19,2,10000.00
4001,1411,7,3,80.00
4002,1411,2,1,450.00
4003,1412,1,2,25.00
4004,1412,19,2,10000.00
4005,1412,11,1,800.00
4006,1412,14,1,2500.00
4007,1413,20,1,750.00
4008,1414,13,3,12000.00
4009,1414,6,3,300.00
4010,1415,16,1,9000.00
4011,1415,3,1,18000.00
4012,1415,12,1,400.00
4013,1416,7,2,80.00
4014,1416,8,1,600.00
4015,1417,3,2,18000.00
4016,1418,20,1,750.00
4017,1418,19,1,10000.00
4018,1418,2,1,450.00
4019,1418,10,2,300.00
4020,1419,11,1,800.00
4021,1420,7,1,80.00
4022,1420,15,2,900.00
4023,1420,18,1,20.00
4024,1421,20,2,750.00
4025,1421,2,1,450.00
4026,1421,19,3,10000.00
4027,1422,15,2,900.00
4028,1423,6,2,300.00
4029,1424,8,2,600.00
4030,1424,4,2,15.00
4031,1424,17,3,11000.00
4032,1424,19,3,10000.00
4033,1425,5,3,1200.00
4034,1425,3,3,18000.00
4035,1425,18,1,20.00
4036,1426,2,1,450.00
4037,1426,15,3,900.00
4038,1427,3,2,18000.00
4039,1427,11,3,800.00
4040,1428,6,1,300.00
4041,1428,7,3,80.00
4042,1428,12,1,400.00
4043,1428,18,1,20.00
4044,1429,20,3,750.00
4045,1429,14,2,2500.00
4046,1430,8,2,600.00
4047,1431,4,3,15.00
4048,1431,13,1,12000.00
4049,1431,12,1,400.00
4050,1432,16,1,9000.00
4051,1432,14,3,2500.00
4052,1432,4,2,15.00
4053,1432,11,2,800.00
4054,1433,7,1,80.00
4055,1433,9,2,6000.00
4056,1433,14,1,2500.00
4057,1433,2,1,450.00
4058,1434,10,2,300.00
4059,1434,18,1,20.00
4060,1434,9,2,6000.00
4061,1434,2,1,450.00
4062,1435,6,3,300.00
4063,1436,12,3,400.00
4064,1437,2,3,450.00
4065,1437,9,3,6000.00
4066,1438,12,1,400.00
4067,1438,14,3,2500.00
4068,1439,9,3,6000.00
4069,1440,12,2,400.00
4070,1440,11,2,800.00
4071,1440,20,3,750.00
4072,1440,4,3,15.00
4073,1441,8,2,600.00
4074,1442,11,3,800.00
4075,1442,2,1,450.00
4076,1442,1,1,25.00
4077,1442,19,2,10000.00
4078,1443,15,2,900.00
4079,1443,1,3,25.00
4080,1443,18,2,20.00
4081,1443,3,2,18000.00
4082,1444,10,3,300.00
4083,1444,18,1,20.00
4084,1444,19,1,10000.00
4085,1444,6,2,300.00
4086,1445,9,2,6000.00
4087,1445,19,3,10000.00
4088,1445,1,1,25.00
4089,1446,19,3,10000.00
4090,1446,14,1,2500.00
4091,1447,11,2,800.00
4092,1448,11,2,800.00
4093,1448,20,2,750.00
4094,1449,3,1,18000.00
4095,1450,7,1,80.00
4096,1450,14,1,2500.00
4097,1451,11,1,800.00
4098,1451,5,2,1200.00
4099,1452,10,2,300.00
4100,1452,17,2,11000.00
4101,1452,8,2,600.00
4102,1453,13,2,12000.00
4103,1454,10,1,300.00
4104,1454,5,3,1200.00
4105,1454,14,2,2500.00
4106,1455,11,1,800.00
4107,1455,18,2,20.00
4108,1456,5,3,1200.00
4109,1457,15,2,900.00
4110,1457,1,1,25.00
4111,1457,6,1,300.00
4112,1458,18,1,20.00
4113,1458,6,2,300.00
4114,1458,3,3,18000.00
4115,1458,7,1,80.00
4116,1459,2,1,450.00
4117,1459,16,2,9000.00
4118,1459,11,3,800.00
4119,1460,13,3,12000.00
4120,1460,20,3,750.00
4121,1460,19,1,10000.00
4122,1460,10,2,300.00
4123,1461,6,1,300.00
4124,1461,10,2,300.00
4125,1461,2,3,450.00
4126,1462,18,1,20.00
4127,1463,17,1,11000.00
4128,1463,20,3,750.00
4129,1463,12,1,400.00
4130,1463,14,2,2500.00
4131,1464,14,3,2500.00
4132,1464,11,3,800.00
4133,1464,12,3,400.00
4134,1465,11,3,800.00
4135,1465,16,1,9000.00
4136,1465,5,1,1200.00
4137,1466,19,2,10000.00
4138,1466,15,3,900.00
4139,1466,8,2,600.00
4140,1467,14,3,2500.00
4141,1467,8,1,600.00
4142,1468,14,1,2500.00
4143,1468,18,2,20.00
4144,1468,6,3,300.00
4145,1469,18,2,20.00
4146,1469,15,3,900.00
4147,1469,2,3,450.00
4148,1470,13,3,12000.00
4149,1470,10,1,300.00
4150,1470,14,3,2500.00
4151,1471,17,2,11000.00
4152,1471,6,3,300.00
4153,1471,8,1,600.00
4154,1472,19,2,10000.00
4155,1472,10,1,300.00
4156,1472,9,3,6000.00
4157,1472,6,2,300.00
4158,1473,13,2,12000.00
4159,1473,14,1,2500.00
4160,1473,20,1,750.00
4161,1473,12,2,400.00
4162,1474,6,3,300.00
4163,1474,11,2,800.00
4164,1475,12,3,400.00
